ruche;chemin;nom_fichier;annee;mois;jour;date;taille_Mo;heure;nb_videos;premiere_heure;derniere_heure;heures_presentes;taille_totale_mo;taille_moyenne_video_mo;jour_suspect_taille;commentaires;Catégorie;Exploitabilité;Nbr LED;nom_lot;taille_lot;hyperparametre;hyperparametre_file;categorie_traitement;passage;statut;nb_phases_WPM;temps_s;chemin_serveur;output_path;temps_passage_1_s;temps_passage_2_s;a_ete_relancee;temps_total_video_s;fichier_source_csv;statut_passage_1;nb_phases_passage_1;statut_passage_2;nb_phases_passage_2;duree_passage_1_lot_s;duree_passage_2_lot_s;duree_calcul_lot_s;n_workers_passage_1;n_workers_passage_2;datetime_video;temperature_moy_30min;pression_moy_30min;humidite_moy_30min;vent_moyen_IC_30min;rafales_IC_moy_30min;rafales_IC_max_30min;direction_IC_30min;vent_moyen_MR_30min;rafales_MR_moy_30min;rafales_MR_max_30min;direction_MR_30min;n_obs_IC_30min;n_obs_MR_30min;lightning_activity_1h;lightning_distance_min_1h;n_obs_lightning_1h;pluie_1h_precedente;heure_pluie;delai_pluie_min
nap-mag12552203;H:\nap-mag12552203\2023-5-27\Record_2023-5-27_15-0-23_csi0.mp4;Record_2023-5-27_15-0-23_csi0.mp4;2023;5;27;2023-05-27;210.405721;15:0:23;72;09:00:03;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14448.31;200.67;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_2;reussite_sans_phase;0;348.4;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-27_15-0-23_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-27_15-0-23_csi0;76.8;348.4;True;425.2;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-27 15:00:23;28.433333333333334;1023.9666666666667;46.0;11.533333333333331;28.2;28.2;47.659035202187596;3.42;11.268;14.292000000000002;151.0;3;2;0.0;;4;0.0;2023-05-27 15:00:00;0.38333333333333336
nap-mag12552203;H:\nap-mag12552203\2023-5-27\Record_2023-5-27_16-0-26_csi0.mp4;Record_2023-5-27_16-0-26_csi0.mp4;2023;5;27;2023-05-27;210.280908;16:0:26;72;09:00:03;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14448.31;200.67;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_2;reussite;7;426.3;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-27_16-0-26_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-27_16-0-26_csi0;81.8;426.3;True;508.1;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-27 16:00:26;28.53333333333333;1023.6;45.0;12.066666666666668;28.3;28.3;43.33387178440327;3.3120000000000003;9.324;9.612;136.5;3;2;0.0;;4;0.0;2023-05-27 16:00:00;0.43333333333333335
nap-mag12552203;H:\nap-mag12552203\2023-5-27\Record_2023-5-27_17-0-30_csi0.mp4;Record_2023-5-27_17-0-30_csi0.mp4;2023;5;27;2023-05-27;213.889509;17:0:30;72;09:00:03;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14448.31;200.67;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_2;reussite;9;547.3;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-27_17-0-30_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-27_17-0-30_csi0;618.2;547.3;True;1165.5;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-27 17:00:30;27.8;1023.4;45.0;16.233333333333334;25.26666666666667;25.6;26.333634404027308;2.628;7.146000000000001;7.992000000000001;185.0;3;2;0.0;;4;0.0;2023-05-27 17:00:00;0.5
nap-mag12552203;H:\nap-mag12552203\2023-5-27\Record_2023-5-27_18-0-33_csi0.mp4;Record_2023-5-27_18-0-33_csi0.mp4;2023;5;27;2023-05-27;209.350378;18:0:33;72;09:00:03;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14448.31;200.67;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite_sans_phase;0;977.5;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-27_18-0-33_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-27_18-0-33_csi0;977.5;0.0;False;977.5;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-27 18:00:33;26.3;1023.2666666666668;47.25;10.866666666666667;23.066666666666666;25.6;38.332753728081;2.25;6.930000000000001;8.748000000000001;169.00000000000003;3;2;0.0;;4;0.0;2023-05-27 18:00:00;0.55
nap-mag12552203;H:\nap-mag12552203\2023-5-27\Record_2023-5-27_19-0-36_csi0.mp4;Record_2023-5-27_19-0-36_csi0.mp4;2023;5;27;2023-05-27;205.65994;19:0:36;72;09:00:03;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14448.31;200.67;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;5;709.6;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-27_19-0-36_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-27_19-0-36_csi0;709.6;0.0;False;709.6;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-27 19:00:36;24.73333333333333;1023.2333333333332;51.75;13.566666666666668;18.333333333333332;19.7;47.33322798267439;2.934;8.766;9.036;194.99999999999997;3;2;0.0;;4;0.0;2023-05-27 19:00:00;0.6
nap-mag12552203;H:\nap-mag12552203\2023-5-27\Record_2023-5-27_20-0-39_csi0.mp4;Record_2023-5-27_20-0-39_csi0.mp4;2023;5;27;2023-05-27;204.020842;20:0:39;72;09:00:03;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14448.31;200.67;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;4;648.2;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-27_20-0-39_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-27_20-0-39_csi0;648.2;0.0;False;648.2;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-27 20:00:39;22.26666666666667;1023.5666666666666;58.5;12.866666666666667;22.0;22.0;51.0;1.242;4.896;7.02;104.0;3;2;0.0;;4;0.0;2023-05-27 20:00:00;0.65
nap-mag12552203;H:\nap-mag12552203\2023-5-27\Record_2023-5-27_9-0-3_csi0.mp4;Record_2023-5-27_9-0-3_csi0.mp4;2023;5;27;2023-05-27;215.642823;9:0:3;72;09:00:03;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14448.31;200.67;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;3;441.2;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-27_9-0-3_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-27_9-0-3_csi0;441.2;0.0;False;441.2;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-27 09:00:03;21.866666666666664;1025.9333333333334;76.75;17.566666666666666;24.8;24.8;63.000304779886214;2.808;7.9559999999999995;8.82;119.0;3;2;0.0;;4;0.0;2023-05-27 09:00:00;0.05
nap-mag12552203;H:\nap-mag12552203\2023-5-28\Record_2023-5-28_10-0-6_csi0.mp4;Record_2023-5-28_10-0-6_csi0.mp4;2023;5;28;2023-05-28;206.410038;10:0:6;72;09:00:02;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14366.85;199.54;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;8;583.1;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-28_10-0-6_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-28_10-0-6_csi0;583.1;0.0;False;583.1;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-28 10:00:06;24.666666666666668;1021.9333333333334;67.25;18.2;27.2;27.2;36.332616488127826;2.8800000000000003;10.242;10.332;151.0;3;2;0.0;;4;0.0;2023-05-28 10:00:00;0.1
nap-mag12552203;H:\nap-mag12552203\2023-5-28\Record_2023-5-28_11-0-9_csi0.mp4;Record_2023-5-28_11-0-9_csi0.mp4;2023;5;28;2023-05-28;209.605085;11:0:9;72;09:00:02;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14366.85;199.54;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;5;803.7;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-28_11-0-9_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-28_11-0-9_csi0;803.7;0.0;False;803.7;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-28 11:00:09;26.63333333333333;1021.5666666666666;58.5;20.23333333333333;33.5;35.1;40.33109155785018;3.636;10.620000000000001;11.988;154.49999999999997;3;2;0.0;;4;0.0;2023-05-28 11:00:00;0.15
nap-mag12552203;H:\nap-mag12552203\2023-5-28\Record_2023-5-28_12-0-13_csi0.mp4;Record_2023-5-28_12-0-13_csi0.mp4;2023;5;28;2023-05-28;206.879083;12:0:13;72;09:00:02;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14366.85;199.54;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;7;833.8;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-28_12-0-13_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-28_12-0-13_csi0;833.8;0.0;False;833.8;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-28 12:00:13;27.833333333333332;1020.9666666666667;52.25;19.3;34.76666666666667;35.1;61.00000000000001;3.492;10.512;11.34;170.0;3;2;0.0;;4;0.0;2023-05-28 12:00:00;0.21666666666666667
nap-mag12552203;H:\nap-mag12552203\2023-5-28\Record_2023-5-28_13-0-16_csi0.mp4;Record_2023-5-28_13-0-16_csi0.mp4;2023;5;28;2023-05-28;210.163794;13:0:16;72;09:00:02;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14366.85;199.54;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;4;800.5;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-28_13-0-16_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-28_13-0-16_csi0;800.5;0.0;False;800.5;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-28 13:00:16;27.8;1020.3333333333334;48.25;18.499999999999996;32.8;32.8;43.66653499840579;3.6719999999999997;10.602;10.692;176.5;3;2;0.0;;4;0.0;2023-05-28 13:00:00;0.26666666666666666
nap-mag12552203;H:\nap-mag12552203\2023-5-28\Record_2023-5-28_14-0-19_csi0.mp4;Record_2023-5-28_14-0-19_csi0.mp4;2023;5;28;2023-05-28;209.784133;14:0:19;72;09:00:02;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14366.85;199.54;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;10;751.5;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-28_14-0-19_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-28_14-0-19_csi0;751.5;0.0;False;751.5;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-28 14:00:19;28.26666666666667;1019.9666666666667;48.25;15.299999999999999;29.7;29.7;56.64658484124776;4.05;10.548;10.656;164.50000000000003;3;2;0.0;;4;0.0;2023-05-28 14:00:00;0.31666666666666665
nap-mag12552203;H:\nap-mag12552203\2023-5-28\Record_2023-5-28_15-0-22_csi0.mp4;Record_2023-5-28_15-0-22_csi0.mp4;2023;5;28;2023-05-28;211.467184;15:0:22;72;09:00:02;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14366.85;199.54;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;1;615.2;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-28_15-0-22_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-28_15-0-22_csi0;615.2;0.0;False;615.2;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-28 15:00:22;28.599999999999998;1019.6999999999999;47.5;16.566666666666666;31.2;32.1;63.9953988673973;4.122;9.144;9.468;167.99999999999997;3;2;0.0;;4;0.0;2023-05-28 15:00:00;0.36666666666666664
nap-mag12552203;H:\nap-mag12552203\2023-5-28\Record_2023-5-28_16-0-25_csi0.mp4;Record_2023-5-28_16-0-25_csi0.mp4;2023;5;28;2023-05-28;211.202557;16:0:25;72;09:00:02;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14366.85;199.54;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite_sans_phase;0;805.6;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-28_16-0-25_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-28_16-0-25_csi0;805.6;0.0;False;805.6;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-28 16:00:25;28.599999999999998;1019.5;45.0;18.1;35.03333333333333;35.1;62.32956305530233;3.564;13.302;14.976;148.0;3;2;0.0;;4;0.0;2023-05-28 16:00:00;0.4166666666666667
nap-mag12552203;H:\nap-mag12552203\2023-5-28\Record_2023-5-28_17-0-28_csi0.mp4;Record_2023-5-28_17-0-28_csi0.mp4;2023;5;28;2023-05-28;209.75146;17:0:28;72;09:00:02;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14366.85;199.54;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;8;841.8;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-28_17-0-28_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-28_17-0-28_csi0;841.8;0.0;False;841.8;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-28 17:00:28;28.066666666666666;1019.3333333333334;45.5;21.866666666666664;35.9;35.9;49.0;3.06;12.546;13.968;134.5;3;2;0.0;;4;0.0;2023-05-28 17:00:00;0.4666666666666667
nap-mag12552203;H:\nap-mag12552203\2023-5-28\Record_2023-5-28_18-0-31_csi0.mp4;Record_2023-5-28_18-0-31_csi0.mp4;2023;5;28;2023-05-28;210.568649;18:0:31;72;09:00:02;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14366.85;199.54;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;1;617.4;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-28_18-0-31_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-28_18-0-31_csi0;617.4;0.0;False;617.4;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-28 18:00:31;27.166666666666668;1019.5;45.25;20.900000000000002;36.1;36.1;54.665005716216186;3.33;10.565999999999999;12.78;179.0;3;2;0.0;;4;0.0;2023-05-28 18:00:00;0.5166666666666667
nap-mag12552203;H:\nap-mag12552203\2023-5-28\Record_2023-5-28_19-0-34_csi0.mp4;Record_2023-5-28_19-0-34_csi0.mp4;2023;5;28;2023-05-28;205.533151;19:0:34;72;09:00:02;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14366.85;199.54;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;4;580.0;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-28_19-0-34_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-28_19-0-34_csi0;580.0;0.0;False;580.0;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-28 19:00:34;25.599999999999998;1020.0333333333334;47.25;15.733333333333334;35.7;35.7;52.66677201732562;3.7620000000000005;14.814;16.488;165.5;3;2;0.0;;4;0.0;2023-05-28 19:00:00;0.5666666666666667
nap-mag12552203;H:\nap-mag12552203\2023-5-28\Record_2023-5-28_20-0-37_csi0.mp4;Record_2023-5-28_20-0-37_csi0.mp4;2023;5;28;2023-05-28;206.434604;20:0:37;72;09:00:02;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14366.85;199.54;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;3;560.8;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-28_20-0-37_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-28_20-0-37_csi0;560.8;0.0;False;560.8;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-28 20:00:37;22.3;1020.4;52.75;13.066666666666668;22.933333333333334;27.4;41.99847330928028;3.726;13.212;15.552;177.5;3;2;0.0;;4;0.0;2023-05-28 20:00:00;0.6166666666666667
nap-mag12552203;H:\nap-mag12552203\2023-5-28\Record_2023-5-28_9-0-2_csi0.mp4;Record_2023-5-28_9-0-2_csi0.mp4;2023;5;28;2023-05-28;212.850217;9:0:2;72;09:00:02;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14366.85;199.54;NON;ok;OK;Exploitable;;2203_OK_LOT_008_50_2023-05-28_2023-06-02;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;2;508.7;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-28_9-0-2_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-28_9-0-2_csi0;508.7;0.0;False;508.7;resultats_2203_2203_OK_LOT_008_50_2023-05-28_2023-06-02.csv;;;;;;;;;;2023-05-28 09:00:02;22.599999999999998;1022.2666666666668;80.5;15.1;24.8;24.8;37.00152669071973;1.98;6.4079999999999995;6.948;159.5;3;2;0.0;;4;0.0;2023-05-28 09:00:00;0.03333333333333333
nap-mag12552203;H:\nap-mag12552203\2023-5-29\Record_2023-5-29_10-0-6_csi0.mp4;Record_2023-5-29_10-0-6_csi0.mp4;2023;5;29;2023-05-29;212.637151;10:0:6;72;09:00:02;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14423.06;200.32;NON;ok;OK;Exploitable;;2203_OK_LOT_008_50_2023-05-28_2023-06-02;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;1;902.2;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-29_10-0-6_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-29_10-0-6_csi0;902.2;0.0;False;902.2;resultats_2203_2203_OK_LOT_008_50_2023-05-28_2023-06-02.csv;;;;;;;;;;2023-05-29 10:00:06;24.933333333333334;1022.8666666666667;57.75;16.099999999999998;29.899999999999995;29.9;67.99539886739728;4.068;12.402000000000001;13.392;130.0;3;2;0.0;;4;0.0;2023-05-29 10:00:00;0.1
nap-mag12552203;H:\nap-mag12552203\2023-5-29\Record_2023-5-29_11-0-9_csi0.mp4;Record_2023-5-29_11-0-9_csi0.mp4;2023;5;29;2023-05-29;211.683572;11:0:9;72;09:00:02;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14423.06;200.32;NON;ok;OK;Exploitable;;2203_OK_LOT_008_50_2023-05-28_2023-06-02;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_2;reussite;5;330.5;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-29_11-0-9_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-29_11-0-9_csi0;245.7;330.5;True;576.2;resultats_2203_2203_OK_LOT_008_50_2023-05-28_2023-06-02.csv;;;;;;;;;;2023-05-29 11:00:09;26.36666666666667;1022.8333333333334;51.0;20.566666666666666;29.8;29.8;64.66833223968412;4.14;11.952;12.924;142.5;3;2;0.0;;4;0.0;2023-05-29 11:00:00;0.15
nap-mag12552203;H:\nap-mag12552203\2023-5-29\Record_2023-5-29_12-0-13_csi0.mp4;Record_2023-5-29_12-0-13_csi0.mp4;2023;5;29;2023-05-29;213.421648;12:0:13;72;09:00:02;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14423.06;200.32;NON;ok;OK;Exploitable;;2203_OK_LOT_008_50_2023-05-28_2023-06-02;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;5;673.5;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-29_12-0-13_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-29_12-0-13_csi0;673.5;0.0;False;673.5;resultats_2203_2203_OK_LOT_008_50_2023-05-28_2023-06-02.csv;;;;;;;;;;2023-05-29 12:00:13;27.399999999999995;1022.5333333333333;46.25;20.8;35.3;35.3;61.63695417221583;3.672;12.168;15.084;146.5;3;2;0.0;;4;0.0;2023-05-29 12:00:00;0.21666666666666667
nap-mag12552203;H:\nap-mag12552203\2023-5-29\Record_2023-5-29_13-0-16_csi0.mp4;Record_2023-5-29_13-0-16_csi0.mp4;2023;5;29;2023-05-29;211.5309;13:0:16;72;09:00:02;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14423.06;200.32;NON;ok;OK;Exploitable;;2203_OK_LOT_008_50_2023-05-28_2023-06-02;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;7;841.8;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-29_13-0-16_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-29_13-0-16_csi0;841.8;0.0;False;841.8;resultats_2203_2203_OK_LOT_008_50_2023-05-28_2023-06-02.csv;;;;;;;;;;2023-05-29 13:00:16;28.0;1022.2999999999998;41.75;20.933333333333334;35.1;35.1;51.6668737000967;3.888;12.456;13.68;140.5;3;2;0.0;;4;0.0;2023-05-29 13:00:00;0.26666666666666666
